Lighting Fixture Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apparent Power,Assembly Code,Assembly Description,Assembly Name,Ballast Loss,Circuit Number,Classification Number,Classification Title,Coefficient of Utilization,Comments,Cost,Count,Description,Efficacy,Electrical Data,Elevation from Level,Enlarged Views Only,Excavation Volume on Toposolid,Exchange Entity ID,Exchange ID,Export to IFC,Export to IFC As,Export Type to IFC,Export Type to IFC As,Family,Family and Type,IFC Predefined Type,IfcGUID,Illuminance,Image,Initial Color Temperature,Keynote,Lamp,Lamp Lumen Depreciation,Lamp Tilt Loss,Length,Level,Luminaire Dirt Depreciation,Luminous Flux,Luminous Intensity,Manufacturer,Mark,Model,Panel,Phase Created,Phase Demolished,Surface Depreciation Loss,Switch ID,Temperature Loss,Total Light Loss Factor,Type,Type Comments,Type IFC Predefined Type,Type IfcGUID,Type Image,Type Mark,URL,Voltage Loss,Wattage,Wattage Comments,Width
80 VA,D5020210,Lighting - Fluorescent,,0.88,3,23.80.70.11.11,,0.677109,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634sa_,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,468,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,3,23.80.70.11.11,,0.677109,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634sbp,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,469,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,3,23.80.70.11.11,,0.677109,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634swL,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,470,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,3,23.80.70.11.11,,0.677109,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634sxw,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,471,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,3,23.80.70.11.11,,0.677109,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634suY,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,472,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,2,23.80.70.11.11,,0.677109,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634suD,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,473,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,2,23.80.70.11.11,,0.677109,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634svD,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,474,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,2,23.80.70.11.11,,0.677109,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634s_q,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,475,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,2,23.80.70.11.11,,0.677109,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634s_H,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,476,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,2,23.80.70.11.11,,0.677109,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634s$w,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,477,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,2,23.80.70.11.11,,0.677109,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634syX,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,478,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,2,23.80.70.11.11,,0.677109,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634szh,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,479,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,2,23.80.70.11.11,,0.677109,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634szI,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,480,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,2,23.80.70.11.11,,0.677109,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634so0,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,481,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,2,23.80.70.11.11,,0.677109,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634spZ,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,482,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,2,23.80.70.11.11,,0.677109,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634smj,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,483,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,2,23.80.70.11.11,,0.677109,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634smA,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,484,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,1,23.80.70.11.11,,0.677109,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634snz,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,485,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,1,23.80.70.11.11,,0.677109,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634ssM,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,486,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,1,23.80.70.11.11,,0.677109,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634sth,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,487,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,1,23.80.70.11.11,,0.677109,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634stQ,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,488,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,1,23.80.70.11.11,,0.677109,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634sq3,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,489,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,1,23.80.70.11.11,,0.677109,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634sr6,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,490,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,6,23.80.70.11.11,,,,,1,,79 lm/W,120 V/1-80 VA,16' - 1",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634sAP,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,491,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,7,23.80.70.11.11,,,,,1,,79 lm/W,120 V/1-80 VA,16' - 1",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634s9q,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,492,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,7,23.80.70.11.11,,,,,1,,79 lm/W,120 V/1-80 VA,16' - 1",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634sEh,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,493,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,7,23.80.70.11.11,,,,,1,,79 lm/W,120 V/1-80 VA,16' - 1",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634sFZ,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,494,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,7,23.80.70.11.11,,,,,1,,79 lm/W,120 V/1-80 VA,16' - 1",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634sFG,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,495,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,1,23.80.70.11.11,,,,,1,,79 lm/W,120 V/1-80 VA,16' - 1",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634s2a,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,497,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,6,23.80.70.11.11,,,,,1,,79 lm/W,120 V/1-80 VA,16' - 1",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634s6y,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,498,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,6,23.80.70.11.11,,,,,1,,79 lm/W,120 V/1-80 VA,16' - 1",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634s7r,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,499,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,6,23.80.70.11.11,,,,,1,,79 lm/W,120 V/1-80 VA,16' - 1",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,3YXpJF3D96fPgs9v634s7t,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,500,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,8,23.80.70.11.11,,0.221062,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,1JxD3CqBX9QeyYd8vEBhID,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,501,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,8,23.80.70.11.11,,0.221854,,,1,,79 lm/W,120 V/1-80 VA,12' - 7 1/2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,1JxD3CqBX9QeyYd8vEBhRr,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,502,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,4,23.80.70.11.11,,,,,1,,79 lm/W,120 V/1-80 VA,10' - 2",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,1afoma1cf1$vdbVz8Rkf$K,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,503,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
80 VA,D5020210,Lighting - Fluorescent,,0.88,7,23.80.70.11.11,,,,,1,,79 lm/W,120 V/1-80 VA,16' - 1",,,,,By Type,,Default,,Ceiling Light - Linear Box,Ceiling Light - Linear Box: 1'x4'(2 Lamp) - 120V,,2iBBIJcf90vQaTngpGlPPW,5 fc,,4230 K,,T-12,1,1,,Parking,1,6300 lm,501 cd,,504,,LP000,New Construction,None,1,,1,0.88,1'x4'(2 Lamp) - 120V,,,3YXpJF3D96fPgs9v634nT$,,F1,,1,80 W,,
20 VA,,,,,14,23.80.70.11.14,,1.102482,,,1,,149 lm/W,120 V/1-20 VA,8' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYaN,-14406 fc,,2700 K,,LED,,,,L3,,700 lm,-1440600 cd,,505,,P304,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,14,23.80.70.11.14,,1.102482,,,1,,149 lm/W,120 V/1-20 VA,8' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYaK,-14406 fc,,2700 K,,LED,,,,L3,,700 lm,-1440600 cd,,506,,P304,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,14,23.80.70.11.14,,1.102482,,,1,,149 lm/W,120 V/1-20 VA,8' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYaL,-14406 fc,,2700 K,,LED,,,,L3,,700 lm,-1440600 cd,,507,,P304,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,14,23.80.70.11.14,,1.102482,,,1,,149 lm/W,120 V/1-20 VA,8' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYaA,-14406 fc,,2700 K,,LED,,,,L3,,700 lm,-1440600 cd,,508,,P304,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,11,23.80.70.11.14,,1.102482,,,1,,149 lm/W,120 V/1-20 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYaB,-14406 fc,,2700 K,,LED,,,,,,700 lm,-1440600 cd,,509,,P203,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,11,23.80.70.11.14,,1.102482,,,1,,149 lm/W,120 V/1-20 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYa8,-14406 fc,,2700 K,,LED,,,,,,700 lm,-1440600 cd,,510,,P203,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,11,23.80.70.11.14,,1.102482,,,1,,149 lm/W,120 V/1-20 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYa9,-14406 fc,,2700 K,,LED,,,,,,700 lm,-1440600 cd,,511,,P203,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,11,23.80.70.11.14,,1.102482,,,1,,149 lm/W,120 V/1-20 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYaE,-14406 fc,,2700 K,,LED,,,,,,700 lm,-1440600 cd,,512,,P203,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,13,23.80.70.11.14,,1.106906,,,1,,149 lm/W,120 V/1-20 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYaF,-14406 fc,,2700 K,,LED,,,,,,700 lm,-1440600 cd,,513,,P410,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,13,23.80.70.11.14,,1.106906,,,1,,149 lm/W,120 V/1-20 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYaC,-14406 fc,,2700 K,,LED,,,,,,700 lm,-1440600 cd,,514,,P410,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,13,23.80.70.11.14,,1.106906,,,1,,149 lm/W,120 V/1-20 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYaD,-14406 fc,,2700 K,,LED,,,,,,700 lm,-1440600 cd,,515,,P410,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,13,23.80.70.11.14,,1.106906,,,1,,149 lm/W,120 V/1-20 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYa2,-14406 fc,,2700 K,,LED,,,,,,700 lm,-1440600 cd,,516,,P410,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,10,23.80.70.11.14,,1.106798,,,1,,149 lm/W,120 V/1-20 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYa3,-14406 fc,,2700 K,,LED,,,,,,700 lm,-1440600 cd,,517,,P309,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,10,23.80.70.11.14,,1.106798,,,1,,149 lm/W,120 V/1-20 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYa0,-14406 fc,,2700 K,,LED,,,,,,700 lm,-1440600 cd,,518,,P309,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,10,23.80.70.11.14,,1.106798,,,1,,149 lm/W,120 V/1-20 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYa1,-14406 fc,,2700 K,,LED,,,,,,700 lm,-1440600 cd,,519,,P309,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
